SampleID URINE_V2_Benzoic_acid URINE_V2_Adenosine URINE_V2_Fumaric_acid URINE_V2_Trigonelline URINE_V2_2_Oxoglutaric_acid URINE_V2_2_Furoylglycine URINE_V2_Myo_Inositol URINE_V2_Allantoin URINE_V2_Arginine URINE_V2_1_Methyladenosine URINE_V2_D_Mannose URINE_V2_D_Glucose URINE_V2_Dimethylamine URINE_V2_Formic_acid URINE_V2_Valine URINE_V2_Methionine URINE_V2_Acetic_acid URINE_V2_1_Methylnicotinamide URINE_V2_Pyruvic_acid URINE_V2_Succinic_acid URINE_V2_Glycine URINE_V2_Acetoacetic_acid URINE_V2_Creatine URINE_V2_D_Galactose URINE_V2_4_Aminobutyric_acid URINE_V2_Inosine URINE_V2_N,N_Dimethylglycine URINE_V2_D_Lactose URINE_V2_Taurine URINE_V2_2_Methylsuccinic_acid URINE_V2_Tartaric_acid URINE_V2_1_Methylhistidine URINE_V2_D_Mannitol URINE_V2_Caffeine URINE_V2_Betaine URINE_V2_Alanine URINE_V2_Imidazole URINE_V2_Guanidinoacetic_acid URINE_V2_Allopurinol_Zyloprim URINE_V2_Sarcosine URINE_V2_Lactic_acid URINE_V2_Oxaloacetic_acid URINE_V2_Acetone URINE_V2_3_Hydroxybutyric_acid URINE_V2_Proline_betaine URINE_V2_D_Mandelic_acid URINE_V2_Trimethylamine URINE_V2_Hippuric_acid URINE_V2_Citric_acid NA
x20MCx3308 7.071067811900001 275.7716446628 1.4142135624 43 65.0538238692 27.5771644663 3111.2698372208 25 530.3300858899 3.5355339059 4.2426406871 42 21.920310216799997 11 5 12.7279220614 16 22.627416998 6.3639610307000005 5 64 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 99 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 300 170 NA
x30MCx2296 7.071067811900001 275.7716446628 1.4142135624 45 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 12 5 12.7279220614 26 22.627416998 6.3639610307000005 5 24.041630560300003 9.8994949366 200 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 150 33.941125497 130 10.6066017178 127.2792206136 31.8198051534 19 29 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 280 NA
x20MCx2716 7.071067811900001 275.7716446628 1.4142135624 94 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 31 12 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 65 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 25 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 300 190 NA
x30MCx2061 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 3 12.7279220614 6 22.627416998 6.3639610307000005 5 45 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 9 12 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 80 NA
x10MCx3057 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 15 440 21.920310216799997 15 6 12.7279220614 5 22.627416998 6.3639610307000005 3.5355339059 200 9.8994949366 60 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 60 44 33.941125497 100 7.071067811900001 1.4142135624 34.6482322781 31 2 70.7106781187 25 1.4142135624 1.4142135624 120.2081528017 270 NA
x10MCx2028 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 19 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 44 20 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 42 10.6066017178 760 63 9 36 33.941125497 240 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 96 1.4142135624 1.4142135624 120.2081528017 310 NA
x30MCx2970 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 32 530.3300858899 3.5355339059 4.2426406871 37 43 7.071067811900001 4 12.7279220614 8 22.627416998 6.3639610307000005 7 54 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 120 220 33.941125497 62 10.6066017178 127.2792206136 49 8 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 37 7 70.7106781187 17.6776695297 3 1.4142135624 120.2081528017 86 NA
x10MCx2692 7.071067811900001 275.7716446628 2 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 17 530.3300858899 3.5355339059 4.2426406871 34 37 7.071067811900001 3 12.7279220614 300 22.627416998 6.3639610307000005 23 350 27 60 30.405591591 14.142135623699998 13.4350288425 19 67.8822509939 140 33.941125497 3.5355339059 10.6066017178 127.2792206136 210 22 130 33.941125497 70.7106781187 7.071067811900001 1.4142135624 79 330 5 70.7106781187 86 1.4142135624 11 170 530 NA
x30MCx2516 7.071067811900001 275.7716446628 2 74 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 560 21.920310216799997 11 4 12.7279220614 10 22.627416998 6.3639610307000005 3.5355339059 110 16 35.3553390593 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 73 39 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 23 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 320 370 NA
x30MCx2312 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 20 530.3300858899 3.5355339059 4.2426406871 39 34 18 1.4142135624 12.7279220614 5 22.627416998 6.3639610307000005 3.5355339059 61 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 230 51 17 29 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 58 2 70.7106781187 17.6776695297 1.4142135624 3 370 540 NA
x10MCx2267 7.071067811900001 275.7716446628 1.4142135624 63 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 49 33 7.071067811900001 4 12.7279220614 39 22.627416998 6.3639610307000005 3.5355339059 69 24 600 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 98.9949493661 33.941125497 100 10.6066017178 127.2792206136 31.8198051534 15 33 33.941125497 110 7.071067811900001 2 34.6482322781 53 6 70.7106781187 17.6776695297 1.4142135624 5 460 230 NA
x30MCx1860 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 35 21.920310216799997 7.071067811900001 4 12.7279220614 6 22.627416998 6.3639610307000005 3.5355339059 63 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 12 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 24 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 250 260 NA
x20MCx2696 7.071067811900001 275.7716446628 1.4142135624 43 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 38 38 13 3 12.7279220614 6 22.627416998 6.3639610307000005 6 34 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 10 11 33.941125497 70.7106781187 7.071067811900001 2 34.6482322781 23 3 70.7106781187 49 1.4142135624 1.4142135624 170 67 NA
x11MCx2950 7.071067811900001 275.7716446628 3 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 75 35 7.071067811900001 6 12.7279220614 6 22.627416998 6.3639610307000005 6 130 16 35.3553390593 30.405591591 14.142135623699998 13.4350288425 13 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 51 63 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 58 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 200 230 NA
x30MCx2363 7.071067811900001 275.7716446628 1.4142135624 35 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 45 21.920310216799997 11 4 12.7279220614 11 22.627416998 6.3639610307000005 8 66 24 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 57 10.6066017178 127.2792206136 31.8198051534 10 22 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 25 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 320 180 NA
x30MCx1705 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 64 7.071067811900001 3 12.7279220614 6 22.627416998 6.3639610307000005 5 49 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 21 2 70.7106781187 71 1.4142135624 1.4142135624 550 240 NA
x20MCx2244 7.071067811900001 275.7716446628 1.4142135624 39 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 64 32 19 3 12.7279220614 6 22.627416998 6.3639610307000005 9 80 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 23 18 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 20 5 70.7106781187 17.6776695297 1.4142135624 1.4142135624 280 440 NA
x20MCx2946 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 26 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 60 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 150 NA
x20MCx2972 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 40 31 7.071067811900001 4 12.7279220614 15 22.627416998 6.3639610307000005 3.5355339059 61 9.8994949366 52 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 190 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 22 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 19 1.4142135624 70.7106781187 31 1.4142135624 2 120.2081528017 28.2842712475 NA
x10MCx3031 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 4.9497474683 21 33.941125497 220 29 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 42 NA
x20MCx2884 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 45 21.920310216799997 13 5 12.7279220614 8 22.627416998 6.3639610307000005 5 140 9.8994949366 84 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 5 10.6066017178 127.2792206136 31.8198051534 17 25 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 19 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 220 380 NA
x30MCx1294 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 74 21.920310216799997 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 5 72 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 110 10.6066017178 127.2792206136 31.8198051534 24 26 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 28 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 230 120 NA
x10MCx1936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x14MCx2789 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 73 7.071067811900001 4 12.7279220614 7 22.627416998 6.3639610307000005 5 47 9.8994949366 160 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 13 10.6066017178 127.2792206136 51 4.9497474683 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 43 4 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 240 NA
x20MCx2119 7.071067811900001 275.7716446628 1.4142135624 45 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 44 21.920310216799997 16 2 12.7279220614 5 22.627416998 6.3639610307000005 6 84 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 22 10.6066017178 127.2792206136 31.8198051534 9 29 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 20 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 200 170 NA
x30MCx3021 7.071067811900001 275.7716446628 3 51 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 210 33 26 7 12.7279220614 22 22.627416998 36 27 550 21 35.3553390593 30.405591591 14.142135623699998 13.4350288425 13 67.8822509939 98.9949493661 33.941125497 19 10.6066017178 660 64 33 150 33.941125497 140 7.071067811900001 2 160 170 4 70.7106781187 17.6776695297 1.4142135624 1.4142135624 330 500 NA
x30MCx2744 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 49 33 20 2 12.7279220614 6 22.627416998 6.3639610307000005 7 73 14 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 12 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 25 2 70.7106781187 40 1.4142135624 1.4142135624 560 210 NA
x10MCx2431 7.071067811900001 275.7716446628 2 75 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 260 69 7.071067811900001 4 12.7279220614 7 22.627416998 9 16 24.041630560300003 9.8994949366 1200 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 100 17 127.2792206136 31.8198051534 46 44 33.941125497 120 7.071067811900001 2 34.6482322781 34 12 70.7106781187 17.6776695297 1.4142135624 1.4142135624 540 500 NA
x11MCx1274 7.071067811900001 275.7716446628 1.4142135624 66 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 6 54 59 48 5 12.7279220614 6 22.627416998 6.3639610307000005 11 160 9.8994949366 390 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 190 33.941125497 9 10.6066017178 127.2792206136 31.8198051534 250 31 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 3 70.7106781187 210 1.4142135624 1.4142135624 400 420 NA
x10MCx2435 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 110 21.920310216799997 24 3 12.7279220614 6 22.627416998 6.3639610307000005 10 84 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 28 26 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 4 70.7106781187 26 1.4142135624 1.4142135624 120.2081528017 340 NA
x30MCx1280 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 39 21.920310216799997 17 5 12.7279220614 7 22.627416998 6.3639610307000005 3.5355339059 130 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 25 25 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 25 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 180 280 NA
x30MCx1411 7.071067811900001 275.7716446628 1.4142135624 62 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 100 22.627416998 6.3639610307000005 5 78 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 42 1.4142135624 70.7106781187 68 1.4142135624 33 390 220 NA
x30MCx2828 7.071067811900001 275.7716446628 1.4142135624 170 65.0538238692 42 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 120 59 18 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 6 200 15 97 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 10 38 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 1000 420 NA
x10MCx2989 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx2630 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 36 21.920310216799997 7.071067811900001 5 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 64 9.8994949366 59 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 50 33.941125497 110 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 240 NA
x20MCx2571 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 18000 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 810 26 19 33.941125497 1100 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 49 1.4142135624 1.4142135624 120.2081528017 28.2842712475 NA
x12MCx1202 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 50 21.920310216799997 28 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 71 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 170 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 13 20 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 29 1.4142135624 70.7106781187 42 1.4142135624 1.4142135624 230 130 NA
